t_sec,P,TAVG,LVPZ,LVCR,PWNT,PRB,CNH2,RM1,DWB,DTHY
1650.0,157.09042358398438,309.9491577148437,52.131195068359375,7.924896240234375,100.8074951171875,1.2434793710708618,0.0,0.1127394139766693,0.0006414034287445,0.0010351944947615
1660.0,157.0928192138672,309.94793701171875,52.15973663330078,7.924896240234375,100.8016357421875,1.2448132038116455,0.0,0.1134596243500709,0.0006454333779402,0.0010404526256024
1670.0,157.0991973876953,309.9486999511719,52.11706161499024,7.924896240234375,100.80046081542967,1.2461440563201904,0.0,0.1141798123717308,0.0006494633271358,0.0010457065654918
1680.0,157.08746337890625,309.948974609375,52.142948150634766,7.924896240234375,100.8116683959961,1.2474749088287354,0.0,0.1149000152945518,0.0006534931599162,0.0010509566636756
1690.0,157.08770751953125,309.9485778808594,52.1126823425293,7.924896240234375,100.7996063232422,1.2488057613372805,0.0,0.1156202480196952,0.0006575232837349,0.0010562031529843
1700.0,157.0906982421875,309.9491577148437,52.11820602416992,7.924896240234375,100.80196380615234,1.2501354217529297,0.0,0.1163405552506446,0.0006615541060455,0.0010614454513415
1710.0,157.0874786376953,309.9472351074219,52.15518951416016,7.924896240234375,100.80401611328124,1.251463770866394,0.0,0.1170608922839164,0.0006655846373178,0.0010666839079931
1720.0,157.10202026367188,309.9486999511719,52.1125602722168,7.924896240234375,100.80001831054688,1.2527903318405151,0.0,0.1177812069654464,0.0006696154014207,0.0010719187557697
1730.0,157.09022521972656,309.948974609375,52.13835906982422,7.924896240234375,100.81241607666016,1.254116177558899,0.0,0.118501529097557,0.000673646107316,0.0010771496454253
1740.0,157.0904541015625,309.94854736328125,52.10808944702149,7.924896240234375,100.80033111572266,1.2554422616958618,0.0,0.1192218959331512,0.0006776770460419,0.001082376926206
1750.0,157.09349060058594,309.9490966796875,52.113677978515625,7.924896240234375,100.80265045166016,1.25676691532135,0.0,0.1199423819780349,0.0006817087414674,0.0010876004816964
1760.0,157.0901641845703,309.9471740722656,52.1505012512207,7.924896240234375,100.8045425415039,1.2580904960632324,0.0,0.1206628680229187,0.0006857403204776,0.0010928208939731
1770.0,157.10435485839844,309.9486083984375,52.10617065429688,7.924896240234375,100.8003921508789,1.259412407875061,0.0,0.1213833764195442,0.0006897718994878,0.0010980373481288
1780.0,157.08712768554688,309.9490966796875,52.1199836730957,7.924896240234375,100.80780029296876,1.2607330083847046,0.0,0.122104026377201,0.0006938047008588,0.0011032505426555
1790.0,157.0898895263672,309.9478759765625,52.14904022216797,7.924896240234375,100.80203247070312,1.2620537281036377,0.0,0.1228246688842773,0.0006978373858146,0.0011084601283073
1800.0,157.09646606445312,309.9486999511719,52.10686492919922,7.924896240234375,100.79949188232422,1.2633739709854126,0.0,0.1235454380512237,0.000701870478224,0.00111366645433
1810.0,157.08497619628906,309.9489440917969,52.133094787597656,7.924896240234375,100.81204223632812,1.264731764793396,0.0,0.1242662593722343,0.0007058953633531,0.0011188570642843
1820.0,157.08578491210938,309.9486083984375,52.10438919067383,7.924896240234375,100.8010025024414,1.266340732574463,0.0,0.1249870657920837,0.0007099290960468,0.0011240561725571
1830.0,157.08901977539062,309.9490661621094,52.1094970703125,7.924896240234375,100.80301666259766,1.2679485082626345,0.0,0.1257077157497406,0.0007139619556255,0.0011292500421404
1840.0,157.0863494873047,309.9472045898437,52.14715576171875,7.924896240234375,100.80435180664062,1.269556760787964,0.0,0.1264282464981079,0.0007179942913353,0.0011344389058649
1850.0,157.10128784179688,309.9486694335937,52.10498046875,7.924896240234375,100.80052947998048,1.2711639404296875,0.0,0.1271487027406692,0.0007220261031761,0.0011396233458071
1860.0,157.08990478515625,309.94891357421875,52.13131713867188,7.924896240234375,100.8133544921875,1.2727686166763306,0.0,0.1278689950704574,0.0007260568672791,0.0011448025470599
1870.0,157.09060668945312,309.9484558105469,52.10176849365234,7.924896240234375,100.80130767822266,1.2743719816207886,0.0,0.1285892277956009,0.000730087631382,0.0011499773245304
1880.0,157.0939178466797,309.9490661621094,52.10786437988281,7.924896240234375,100.80315399169922,1.2759736776351929,0.0,0.1293092966079712,0.000734117347747,0.0011551467468962
1890.0,157.0910186767578,309.9471435546875,52.14497375488281,7.924896240234375,100.80579376220705,1.2775753736495972,0.0,0.1300292760133743,0.0007381465402431,0.0011603113962337
1900.0,157.10549926757812,309.9486389160156,52.10079574584961,7.924896240234375,100.80049896240234,1.2791757583618164,0.0,0.1307491660118103,0.0007421752088703,0.0011654715053737
1910.0,157.0880889892578,309.9490966796875,52.11447525024414,7.924896240234375,100.80748748779295,1.28077495098114,0.0,0.1314689517021179,0.0007462034118361,0.0011706266086548
1920.0,157.0906982421875,309.9479675292969,52.143402099609375,7.924896240234375,100.80113983154295,1.2823708057403564,0.0,0.1321886926889419,0.0007502313819713,0.0011757772881537
1930.0,157.09716796875,309.9486999511719,52.101070404052734,7.924896240234375,100.7995834350586,1.2839665412902832,0.0,0.132908284664154,0.0007542585371993,0.0011809233110398
1940.0,157.085693359375,309.948974609375,52.1274642944336,7.924896240234375,100.8116226196289,1.2855619192123413,0.0,0.1336278021335601,0.0007582852849736,0.001186064328067
1950.0,157.0863037109375,309.94854736328125,52.09748840332031,7.924896240234375,100.80015563964844,1.2871555089950562,0.0,0.1343472450971603,0.000762311508879,0.0011912011541426
1960.0,157.0897216796875,309.9490966796875,52.10354995727539,7.924896240234375,100.80249786376952,1.28874671459198,0.0,0.1350665986537933,0.0007663373835384,0.0011963336728513
1970.0,157.0868682861328,309.9472045898437,52.14103317260742,7.924896240234375,100.80453491210938,1.2903364896774292,0.0,0.1357859224081039,0.0007703629671595,0.0012014611857011
1980.0,157.10182189941406,309.9486694335937,52.09894180297852,7.924896240234375,100.80052947998048,1.2919262647628784,0.0,0.1365050822496414,0.0007743878522887,0.0012065841583535
1990.0,157.09031677246094,309.9489440917969,52.12524032592773,7.924896240234375,100.81291198730467,1.2935138940811155,0.0,0.1372242420911789,0.0007784126210026,0.0012117027072235
2000.0,157.08651733398438,309.9480285644531,52.13977813720703,7.924896240234375,100.80083465576172,1.2950999736785889,0.0,0.1379433572292328,0.0007824371568858,0.0012168169487267
2010.0,157.0943603515625,309.94903564453125,52.10147476196289,7.924896240234375,100.8038558959961,1.2966833114624023,0.0,0.1386623233556747,0.0007864608778618,0.001221926533617
2020.0,157.0915985107422,309.94708251953125,52.13903045654297,7.924896240234375,100.80672454833984,1.2982666492462158,0.0,0.1393812745809555,0.0007904844242148,0.0012270316947251
2030.0,157.1064453125,309.9486083984375,52.09546661376953,7.924896240234375,100.80091094970705,1.299849271774292,0.0,0.1401002407073974,0.000794508261606,0.0012321332469582
2040.0,150.34478759765625,305.5205993652344,43.57612609863281,7.924896240234375,5.27551794052124,1.289959192276001,0.0,0.1408049166202545,1.1455349522293544e-05,0.0001409459509886
2050.0,137.9305419921875,298.4039306640625,27.294921875,7.924896240234375,4.535121917724609,1.2787944078445437,0.0,0.1414718478918075,1.1525394256750587e-05,0.0001421352353645
2060.0,130.13485717773438,293.5110778808594,17.998950958251953,7.924896240234375,4.188060283660889,1.2676291465759275,0.0,0.1421020030975341,1.1540289051481524e-05,0.0001426626840839
2070.0,124.58611297607422,289.9107360839844,12.04705810546875,7.924896240234375,3.963522434234619,1.258858561515808,0.0,0.1427011489868164,1.1519679901539348e-05,0.0001426322996849
2080.0,120.79402923583984,287.3767395019531,8.218498229980469,7.924896240234375,3.799798011779785,1.2509114742279053,0.0,0.1432729065418243,1.1474826351332013e-05,0.000142139091622
2090.0,118.47702026367188,285.6535339355469,5.935884475708008,7.924896240234375,3.672086477279663,1.2429648637771606,0.0,0.1438212990760803,1.1413217180233914e-05,0.0001412645942764
2100.0,117.2610321044922,284.6260681152344,4.775126457214356,7.924896240234375,3.568035364151001,1.2350177764892578,0.0,0.1443497836589813,1.1343146979925224e-05,0.0001401218032697
2110.0,116.89065551757812,284.0971984863281,4.403099060058594,7.924896240234375,3.4806385040283203,1.2270705699920654,0.0,0.1448612660169601,1.1326605090289377e-05,0.0001399922039126
2120.0,116.9157257080078,283.80584716796875,4.420523643493652,7.924896240234375,3.4055566787719727,1.2195204496383667,0.0,0.1453580409288406,1.1318837096041534e-05,0.0001399851171299
2130.0,117.12521362304688,283.6486511230469,4.638193130493164,7.924896240234375,3.3399245738983154,1.211970329284668,0.0,0.1458415389060974,1.131081171479309e-05,0.0001399778411723
2140.0,117.4697494506836,283.59039306640625,4.997267723083496,7.924896240234375,3.281756639480591,1.2044202089309692,0.0,0.1463128328323364,1.130249620473478e-05,0.0001399703032802
2150.0,117.9362335205078,283.6184997558594,5.4758148193359375,7.924896240234375,3.229621171951294,1.1968896389007568,0.0,0.14677295088768,1.1293871466477867e-05,0.0001399624161422
2160.0,118.51608276367188,283.7276916503906,6.06571102142334,7.924896240234375,3.182455778121948,1.1897369623184204,0.0,0.1472226679325103,1.1285508662695063e-05,0.0001399549801135
2170.0,119.20464324951172,283.9185791015625,6.766989707946777,7.924896240234375,3.139451265335083,1.182703733444214,0.0,0.1476629227399826,1.1276989425823558e-05,0.0001399473985657
2180.0,120.01016998291016,284.1981201171875,7.587623596191406,7.924896240234375,3.099976062774658,1.176692247390747,0.0,0.1480943113565445,1.1269569768046496e-05,0.0001399414759362
2190.0,120.92520904541016,284.55535888671875,8.523397445678711,7.924896240234375,3.102027416229248,1.1714929342269895,0.0,0.1485171914100647,1.1263276974204928e-05,0.0001399372558807
2200.0,121.84037017822266,284.8953552246094,9.436563491821287,7.924896240234375,3.0486509799957275,1.166293382644653,0.0,0.1489320993423462,1.1256792276981288e-05,0.0001399327738909
2210.0,122.74557495117188,285.2172546386719,10.312824249267578,7.924896240234375,2.9992001056671143,1.161094069480896,0.0,0.1493395566940307,1.125011021940736e-05,0.0001399280154146
2220.0,123.62716674804688,285.525146484375,11.16396427154541,7.924896240234375,2.9531896114349365,1.1558948755264282,0.0,0.1497399061918258,1.124322534451494e-05,0.0001399229513481
2230.0,124.50749969482422,285.8224182128906,11.992132186889648,7.924896240234375,2.91021466255188,1.1510049104690552,0.0,0.1501336246728897,1.1236599675612524e-05,0.0001399182510795
2240.0,125.39196014404295,286.1116943359375,12.79874038696289,7.924896240234375,2.8699371814727783,1.1461310386657717,0.0,0.1505211740732193,1.1229840310988948e-05,0.0001399133179802
2250.0,126.26214599609376,286.39471435546875,13.589917182922363,7.924896240234375,2.832068920135498,1.1412572860717771,0.0,0.1509029120206833,1.1222881767025685e-05,0.0001399080210831
2260.0,127.11859130859376,286.6729431152344,14.368081092834473,7.924896240234375,2.796365261077881,1.1363837718963623,0.0,0.1512790471315384,1.1215716767765116e-05,0.0001399023458361
2270.0,127.96446990966795,286.94659423828125,15.133626937866213,7.924896240234375,2.762615442276001,1.131671905517578,0.0,0.1516498327255249,1.1208587238797918e-05,0.0001398966123815
2280.0,128.81761169433594,287.2160339355469,15.883001327514648,7.924896240234375,2.7306370735168457,1.1271225214004517,0.0,0.1520156115293502,1.1201572306163143e-05,0.0001398910244461
2290.0,129.67713928222656,287.4819641113281,16.620176315307617,7.924896240234375,2.700270891189575,1.1226379871368408,0.0,0.1523766666650772,1.119443459174363e-05,0.0001398851163685
2300.0,130.70277404785156,287.748046875,17.31023406982422,7.924896240234375,2.671377897262573,1.118414044380188,0.0,0.1527332812547683,1.1187608834006824e-05,0.0001398796157445
2310.0,131.89842224121094,288.0150756835937,17.921695709228516,7.924896240234375,2.6438357830047607,1.1141901016235352,0.0,0.1530862152576446,1.118058935389854e-05,0.0001398737076669
2320.0,133.0938262939453,288.279541015625,18.521059036254883,7.924896240234375,2.6175358295440674,1.1099661588668823,0.0,0.1534356325864792,1.1173362508998252e-05,0.0001398673630319
2330.0,134.30030822753906,288.5420227050781,19.109310150146484,7.924896240234375,2.592381477355957,1.1059858798980713,0.0,0.1537817418575287,1.1166370313731022e-05,0.0001398612657794
2340.0,135.5191650390625,288.8030090332031,19.6793270111084,7.924896240234375,2.568287134170532,1.1020870208740234,0.0,0.1541246473789215,1.11593817564426e-05,0.0001398550666635
2350.0,136.72076416015625,289.062255859375,20.23721694946289,7.924896240234375,2.5451760292053223,1.0983989238739014,0.0,0.1544646173715591,1.115258510253625e-05,0.0001398490858264
2360.0,137.91986083984375,289.3215637207031,20.784496307373047,7.924896240234375,2.5229787826538086,1.0948246717453003,0.0,0.1548016965389251,1.1145877579110676e-05,0.0001398431195411
2370.0,139.1653594970703,289.5818786621094,21.309370040893555,7.924896240234375,2.5016329288482666,1.0912504196166992,0.0,0.1551360189914703,1.113897542381892e-05,0.0001398366730427
2380.0,140.40623474121094,289.8420715332031,21.820043563842773,7.924896240234375,2.4810822010040283,1.088035225868225,0.0,0.1554677188396453,1.1132560757687315e-05,0.0001398309250362
2390.0,141.62852478027344,290.10009765625,22.31815528869629,7.924896240234375,2.4612748622894287,1.085310697555542,0.0,0.1557966768741607,1.1127191100968048e-05,0.0001398268941557
2400.0,142.83241271972656,290.3560791015625,22.803691864013672,7.924896240234375,2.4421651363372803,1.082585692405701,0.0,0.1561229228973388,1.1121679563075304e-05,0.0001398225285811
2410.0,144.01895141601562,290.61041259765625,23.277379989624023,7.924896240234375,2.4237101078033447,1.079860806465149,0.0,0.156446486711502,1.1116025234514382e-05,0.000139817741001
2420.0,145.2269287109375,290.8642578125,23.734373092651367,7.924896240234375,2.4058709144592285,1.0771359205245972,0.0,0.1567674726247787,1.1110218110843562e-05,0.000139812589623
2430.0,146.48309326171875,291.1184997558594,24.164196014404297,7.924896240234375,2.3886117935180664,1.074435830116272,0.0,0.1570860892534256,1.1104280929430388e-05,0.0001398070453433
2440.0,147.72462463378906,291.3720703125,24.58087730407715,7.924896240234375,2.371900081634521,1.0719586610794067,0.0,0.1574024111032486,1.1098774848505856e-05,0.0001398021267959
2450.0,148.95071411132812,291.6250305175781,24.986289978027344,7.924896240234375,2.355705976486206,1.069481611251831,0.0,0.1577165275812149,1.1093120519944932e-05,0.0001397968298988
2460.0,150.1619110107422,291.8778076171875,25.38068008422852,7.924896240234375,2.340001106262207,1.0670045614242554,0.0,0.1580285280942917,1.1087311577284709e-05,0.0001397910964442
2470.0,151.07102966308594,292.1230773925781,25.85116958618164,7.924896240234375,2.3247599601745605,1.0645276308059692,0.0,0.1583382487297058,1.11630242827232e-05,0.0001435641315765
2480.0,151.98219299316406,292.35614013671875,26.32348251342773,7.924896240234375,2.3099586963653564,1.0621989965438845,0.0,0.1586455255746841,1.1236224054300692e-05,0.0001473417360102
2490.0,153.0746307373047,292.5714416503906,26.66766929626465,7.924896240234375,2.2955756187438965,1.059969425201416,0.0,0.1589507311582565,1.1293640454823615e-05,0.0001504424872109
2500.0,154.0824737548828,292.7599792480469,26.96735000610352,7.924896240234375,2.28158974647522,1.0577399730682373,0.0,0.1592539548873901,1.1340291166561656e-05,0.0001530961890239
2510.0,154.77073669433594,292.91619873046875,27.31735610961914,7.924896240234375,2.267981767654419,1.0555105209350586,0.0,0.1595550775527954,1.13790956675075e-05,0.0001554279442643
2520.0,155.35728454589844,293.0462341308594,27.653074264526367,7.924896240234375,2.2547340393066406,1.05328106880188,0.0,0.1598539799451828,1.141180473496206e-05,0.0001575116621097
2530.0,155.8564453125,293.1523132324219,27.9696102142334,7.924896240234375,2.241830587387085,1.0510514974594116,0.0,0.1601505875587463,1.1439635272836313e-05,0.0001593986962689
2540.0,156.30618286132812,293.237548828125,28.257078170776367,7.924896240234375,2.229254961013794,1.0488344430923462,0.0,0.1604449599981308,1.1463417649792971e-05,0.0001611237967154
2550.0,156.71299743652344,293.3043518066406,28.517236709594727,7.924896240234375,2.216992855072021,1.0468528270721436,0.0,0.1607372015714645,1.148458704847144e-05,0.0001627141027711
2560.0,157.08193969726562,293.3551330566406,28.753284454345703,7.924896240234375,2.205030918121338,1.044871211051941,0.0,0.1610273122787475,1.1502814231789673e-05,0.000164186625625
2570.0,157.080810546875,293.3859558105469,29.108869552612305,7.924896240234375,2.1933560371398926,1.0428895950317385,0.0,0.1613152027130127,1.1518277460709214e-05,0.0001655463856877
2580.0,157.0806427001953,293.40582275390625,29.3861083984375,7.924896240234375,2.181956052780152,1.0409079790115356,0.0,0.1616007387638092,1.153112498286646e-05,0.0001667978940531
2590.0,157.08367919921875,293.4165954589844,29.652130126953125,7.924896240234375,2.1708202362060547,1.0391120910644531,0.0,0.161883994936943,1.1542376341822091e-05,0.0001679600827628
2600.0,157.0791015625,293.4194641113281,29.91533660888672,7.924896240234375,2.1599371433258057,1.0373780727386477,0.0,0.1621650606393814,1.1552057912922464e-05,0.0001690478966338
2610.0,157.0814208984375,293.4158630371094,30.18583106994629,7.924896240234375,2.14929747581482,1.035644292831421,0.0,0.1624440103769302,1.1560113307496069e-05,0.0001700704160612
2620.0,157.0743865966797,293.4075927734375,30.37702751159668,7.924896240234375,2.1388909816741943,1.0339103937149048,0.0,0.1627208888530731,1.156676898972364e-05,0.0001710388460196
2630.0,157.08934020996094,293.3944702148437,30.62196159362793,7.924896240234375,2.128709316253662,1.0321763753890991,0.0,0.162995770573616,1.1572189578146208e-05,0.0001719614083413
2640.0,157.07281494140625,293.3785705566406,30.878374099731445,7.924896240234375,2.118743658065796,1.030442476272583,0.0,0.1632686853408813,1.1576501492527314e-05,0.0001728449133224
2650.0,157.09228515625,293.36016845703125,31.057411193847656,7.924896240234375,2.1089861392974854,1.028708577156067,0.0,0.1635397672653198,1.1579842976061627e-05,0.0001736970589263
2660.0,157.07969665527344,293.3390808105469,31.307796478271484,7.924896240234375,2.099429130554199,1.0269746780395508,0.0,0.1638089269399643,1.1582287697819991e-05,0.0001745229237712
2670.0,157.0825958251953,293.3169860839844,31.487157821655277,7.924896240234375,2.0900652408599854,1.025438904762268,0.0,0.1640763282775879,1.158476425189292e-05,0.0001753273245412
2680.0,157.0703582763672,293.2945251464844,31.67996025085449,7.924896240234375,2.080887794494629,1.0239527225494385,0.0,0.1643420308828354,1.1586837899812965e-05,0.0001761145103955
2690.0,157.07510375976562,293.270751953125,31.92235565185547,7.924896240234375,2.071890354156494,1.0224665403366089,0.0,0.164605975151062,1.1588280358409976e-05,0.000176889472641
2700.0,157.0965118408203,293.2475891113281,32.10287857055664,7.924896240234375,2.0630664825439453,1.0209802389144895,0.0,0.1648683100938797,1.1589123459998518e-05,0.0001776562421582
2710.0,157.08013916015625,293.2240600585937,32.35171127319336,7.924896240234375,2.054410457611084,1.0194940567016602,0.0,0.1651290208101272,1.158939630840905e-05,0.0001784195919753
2720.0,157.08168029785156,293.2015075683594,32.53013229370117,7.924896240234375,2.045916795730591,1.0181814432144165,0.0,0.165388137102127,1.1590097528824115e-05,0.0001791848626453
2730.0,157.06996154785156,293.17987060546875,32.72415542602539,7.924896240234375,2.0375800132751465,1.016942858695984,0.0,0.1656457334756851,1.15908578663948e-05,0.0001799534220481
2740.0,157.07763671875,293.1578674316406,32.96880340576172,7.924896240234375,2.0293948650360107,1.0157043933868408,0.0,0.1659018397331237,1.1591116162890104e-05,0.0001807252701837
2750.0,157.10302734375,293.1376647949219,33.1529426574707,7.924896240234375,2.02135705947876,1.0144658088684082,0.0,0.1661564707756042,1.15908069346915e-05,0.0001815031137084
2760.0,157.0803985595703,293.11834716796875,33.40767288208008,7.924896240234375,2.0134613513946533,1.0135135650634766,0.0,0.1664096564054489,1.1591727343329694e-05,0.0001822964841267
2770.0,157.09693908691406,293.0997009277344,33.58611297607422,7.924896240234375,2.005703449249268,1.0135135650634766,0.0,0.1666616946458816,1.1600827747315634e-05,0.0001831217523431
2780.0,157.07594299316406,293.08184814453125,33.84136962890625,7.924896240234375,1.998079538345337,1.0135135650634766,0.0,0.1669126451015472,1.1610087312874384e-05,0.0001839608303271
2790.0,157.09695434570312,293.06451416015625,34.02173614501953,7.924896240234375,1.990585207939148,1.0135135650634766,0.0,0.1671625822782516,1.161946329375496e-05,0.0001848110987339
2800.0,157.07870483398438,293.0480651855469,34.279029846191406,7.924896240234375,1.9832165241241453,1.0135135650634766,0.0,0.1674114912748336,1.162909120466793e-05,0.0001856811868492
2810.0,157.10110473632812,293.0320739746094,34.459678649902344,7.924896240234375,1.9759700298309328,1.0135135650634766,0.0,0.1676594167947769,1.1638714568107387e-05,0.0001865553495008
2820.0,157.0753173828125,293.01678466796875,34.710792541503906,7.924896240234375,1.968841791152954,1.0135135650634766,0.0,0.1679063886404037,1.1648459803836886e-05,0.0001874414156191
2830.0,157.06687927246094,293.0022277832031,34.90258026123047,7.924896240234375,1.9618289470672607,1.0135135650634766,0.0,0.1681523770093917,1.1658332368824633e-05,0.0001883397781057
2840.0,157.08058166503906,292.9878234863281,35.14708709716797,7.924896240234375,1.9549278020858765,1.0135135650634766,0.0,0.1683974415063858,1.166836045740638e-05,0.0001892521104309
2850.0,157.0738067626953,292.9736328125,35.39915466308594,7.924896240234375,1.9481356143951416,1.0135135650634766,0.0,0.1686415672302246,1.1678515875246376e-05,0.0001901771320262
2860.0,157.0921630859375,292.9610290527344,35.589866638183594,7.924896240234375,1.9414488077163696,1.0135135650634766,0.0,0.1688847690820694,1.16887886179029e-05,0.0001911139988806
2870.0,157.0787811279297,292.9483337402344,35.849647521972656,7.924896240234375,1.9348649978637693,1.0135135650634766,0.0,0.1691270321607589,1.1699185961333567e-05,0.0001920633221743
2880.0,157.10763549804688,292.93603515625,36.03555679321289,7.924896240234375,1.9283809661865237,1.0135135650634766,0.0,0.1693684458732605,1.1709632417478131e-05,0.000193020387087
2890.0,157.0804443359375,292.9237670898437,36.2832260131836,7.924896240234375,1.9219943284988403,1.0135135650634766,0.0,0.1696089208126068,1.1720199836418033e-05,0.0001939896465046
2900.0,157.07693481445312,292.91168212890625,36.53841400146485,7.924896240234375,1.9157028198242188,1.0135135650634766,0.0,0.1698485612869262,1.1730867299775127e-05,0.0001949698053067
2910.0,157.09632873535156,292.90087890625,36.72918319702149,7.924896240234375,1.9095033407211304,1.0135135650634766,0.0,0.1700873523950576,1.1741650268959347e-05,0.00019596212951
2920.0,157.07615661621094,292.889892578125,36.98482131958008,7.924896240234375,1.9033938646316528,1.0135135650634766,0.0,0.1703253090381622,1.1752493264793884e-05,0.0001969628210645
2930.0,157.07406616210938,292.87945556640625,37.18185043334961,7.924896240234375,1.8973718881607056,1.0135135650634766,0.0,0.1705623865127563,1.1763424481614493e-05,0.000197973975446
2940.0,157.0902099609375,292.86865234375,37.42776870727539,7.924896240234375,1.8914353847503664,1.0135135650634766,0.0,0.1707985997200012,1.1774417544074822e-05,0.0001989935408346
2950.0,157.08035278320312,292.8585205078125,37.691314697265625,7.924896240234375,1.8855823278427124,1.0135135650634766,0.0,0.1710340082645416,1.1785521564888768e-05,0.0002000249223783
2960.0,157.0684356689453,292.8485412597656,37.88092422485352,7.924896240234375,1.879810333251953,1.0135135650634766,0.0,0.1712685674428939,1.1796655599027872e-05,0.0002010630560107
2970.0,157.0851593017578,292.83843994140625,38.1267204284668,7.924896240234375,1.874117732048035,1.0135135650634766,0.0,0.1715023815631866,1.1807860573753716e-05,0.0002021102845901
2980.0,157.0767822265625,292.8289489746094,38.390846252441406,7.924896240234375,1.868502259254456,1.0135135650634766,0.0,0.1717353910207748,1.1819155588455033e-05,0.0002031679759966
2990.0,157.1096649169922,292.819580078125,38.581539154052734,7.924896240234375,1.862962365150452,1.0135135650634766,0.0,0.1719676256179809,1.1830519724753684e-05,0.0002042349660769
3000.0,157.08612060546875,292.8100891113281,38.83302688598633,7.924896240234375,1.85749614238739,1.0135135650634766,0.0,0.1721991449594497,1.1841912055388091e-05,0.0002053081116173
3010.0,157.07479858398438,292.8011474609375,39.093406677246094,7.924896240234375,1.8521019220352173,1.0135135650634766,0.0,0.1724298298358917,1.1853383512061557e-05,0.0002063911961158
3020.0,157.10830688476562,292.7925720214844,39.284427642822266,7.924896240234375,1.8467780351638796,1.0135135650634766,0.0,0.1726597845554351,1.1864909538417123e-05,0.0002074823714792
3030.0,157.0853729248047,292.7840881347656,39.5362434387207,7.924896240234375,1.8415226936340328,1.0135135650634766,0.0,0.1728889197111129,1.187653197121108e-05,0.0002085845044348
3040.0,157.0745391845703,292.7758178710937,39.79694366455078,7.924896240234375,1.8363347053527832,1.0135135650634766,0.0,0.1731172502040863,1.1888252629432827e-05,0.0002096979878842
3050.0,157.10836791992188,292.7679138183594,39.988399505615234,7.924896240234375,1.831212043762207,1.0135135650634766,0.0,0.1733448654413223,1.1899973287654577e-05,0.0002108156477333
3060.0,157.085693359375,292.7594299316406,40.2404670715332,7.924896240234375,1.8261538743972776,1.0135135650634766,0.0,0.1735717207193374,1.191179580928292e-05,0.0002119448763551
3070.0,157.07510375976562,292.75152587890625,40.50146865844727,7.924896240234375,1.8211581707000728,1.0135135650634766,0.0,0.1737977862358093,1.192369109048741e-05,0.0002130835637217
3080.0,157.1091766357422,292.74432373046875,40.693359375,7.924896240234375,1.8162239789962769,1.0135135650634766,0.0,0.174023151397705,1.1935647307836916e-05,0.0002142309822374
3090.0,157.08668518066406,292.7362670898437,40.945587158203125,7.924896240234375,1.811349868774414,1.0135135650634766,0.0,0.1742478162050247,1.194769902213011e-05,0.0002153893001377
3100.0,157.076171875,292.72882080078125,41.20674896240234,7.924896240234375,1.8065342903137207,1.0135135650634766,0.0,0.1744717508554458,1.1959808944084216e-05,0.0002165561600122
3110.0,157.1102294921875,292.7216796875,41.39887237548828,7.924896240234375,1.8017761707305908,1.0135135650634766,0.0,0.1746950149536132,1.197189703816548e-05,0.000217725711991
3120.0,157.0878448486328,292.71356201171875,41.6512451171875,7.924896240234375,1.7970744371414185,1.0135135650634766,0.0,0.1749176234006881,1.1984015145571902e-05,0.0002189015649491
3130.0,157.07778930664062,292.70574951171875,41.91217041015625,7.924896240234375,1.792427897453308,1.0135135650634766,0.0,0.1751395314931869,1.1996101420663765e-05,0.0002200793824158
3140.0,157.06884765625,292.6985778808594,42.10493469238281,7.924896240234375,1.7878353595733645,1.0135135650634766,0.0,0.1753607839345932,1.2008194971713236e-05,0.0002212617109762
3150.0,157.08767700195312,292.6905822753906,42.35247802734375,7.924896240234375,1.783295512199402,1.0135135650634766,0.0,0.1755813658237457,1.2020314898109064e-05,0.0002224501658929
3160.0,157.08119201660156,292.68341064453125,42.61880874633789,7.924896240234375,1.7788077592849731,1.0135135650634766,0.0,0.1758013665676117,1.20324921226711e-05,0.0002236465952591
3170.0,157.07208251953125,292.6769714355469,42.811920166015625,7.924896240234375,1.774370551109314,1.0135135650634766,0.0,0.1760206967592239,1.2044724826409949e-05,0.0002248512028018
3180.0,157.09071350097656,292.6695251464844,43.05963897705078,7.924896240234375,1.769982933998108,1.0135135650634766,0.0,0.1762394458055496,1.2057031199219637e-05,0.0002260653418488
3190.0,157.0732421875,292.66278076171875,43.31626510620117,7.924896240234375,1.7656443119049072,1.0135135650634766,0.0,0.1764575093984604,1.206940578413196e-05,0.0002272884739795
3200.0,157.0754852294922,292.65643310546875,43.51810836791992,7.924896240234375,1.7613534927368164,1.0135135650634766,0.0,0.1766749769449234,1.208182038681116e-05,0.0002285186928929
3210.0,157.0947265625,292.6495056152344,43.76668930053711,7.924896240234375,1.75710928440094,1.0135135650634766,0.0,0.1768918186426162,1.2094321391487028e-05,0.0002297592582181
3220.0,157.07687377929688,292.6430358886719,44.023563385009766,7.924896240234375,1.7529113292694092,1.0135135650634766,0.0,0.1771080642938614,1.2106913345633076e-05,0.0002310105628566
3230.0,157.07249450683594,292.6361694335937,44.275760650634766,7.924896240234375,1.748758316040039,1.0135135650634766,0.0,0.1773237586021423,1.2119544408051295e-05,0.0002322687214473
3240.0,157.09657287597656,292.6305236816406,44.47104263305664,7.924896240234375,1.7446497678756714,1.0135135650634766,0.0,0.1775388568639755,1.213219093187945e-05,0.0002335322205908
